ipaddress,demandbase_sid,company_name,page,referrer,user_agent,city,country,timestamp,date_time
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/index-series/index-resources/index-reports,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571505,5/17/18 15:38
199.47.168.79,24271952,Smarsh,https://www.ftserussell.com/index-linked-products,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571506,5/17/18 15:38
162.90.146.25,121155406,Skadden Arps Slate Meagher & Flom LLC,http://www.ftse.com/products/indices/russell-us?_ga=2.75393936.348495255.1526571456-2014194380.1526571455,http://www.ftserussell.com/about-us?_ga=2.17229755.348495255.1526571456-2014194380.1526571455,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0,New York,US,1526571507,5/17/18 15:38
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/blog/stylish-look-fed,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571509,5/17/18 15:38
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/index-series/index-linked-products/derivatives,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571516,5/17/18 15:38
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/FTSETMX?_ga=2.174187233.2109987965.1526570682-968611762.1525960040,http://www.ftse.com/products/FTSETMX/Home/Indices,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526571517,5/17/18 15:38
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526571520,5/17/18 15:38
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526571520,5/17/18 15:38
80.169.37.182,113083468,Artemis AG Ltd,http://www.ftserussell.com/files/press-releases/ftse-uk-index-series-quarterly-review-march-2018,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571525,5/17/18 15:38
199.47.168.79,24271952,Smarsh,https://www.ftserussell.com/about-us/contact-us,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571525,5/17/18 15:38
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftserussell.com/financial-data/fixed-income-data?_ga=2.174834273.2109987965.1526570682-968611762.1525960040,http://www.ftse.com/products/FTSETMX?_ga=2.174187233.2109987965.1526570682-968611762.1525960040,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526571530,5/17/18 15:38
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/FTSETMX?_ga=2.174187233.2109987965.1526570682-968611762.1525960040,http://www.ftse.com/products/FTSETMX/Home/Indices,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526571533,5/17/18 15:38
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571536,5/17/18 15:38
78.238.190.24,,,http://www.ftserussell.com/,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,,FR,1526571537,5/17/18 15:38
199.181.202.26,107353754,Harris Trust and Savings Bank,http://www.ftserussell.com/financial-data/industry-classification-benchmark-icb,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Chicago,US,1526571540,5/17/18 15:39
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/index-series/index-resources/custom-solutions,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571541,5/17/18 15:39
89.204.135.159,,,http://www.ftse.com/products/indices/CHINA,https://www.google.de/,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",,DE,1526571542,5/17/18 15:39
194.169.1.99,9262953,London Stock Exchange Group PLC,http://localhost/products/indices2018/geisacFilter,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",London,GB,1526571545,5/17/18 15:39
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/financial-data/industry-classification-benchmark-icb,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571547,5/17/18 15:39
199.47.168.79,24271952,Smarsh,https://www.ftserussell.com/index-series/index-linked-products/derivatives,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571549,5/17/18 15:39
194.169.1.99,9262953,London Stock Exchange Group PLC,http://localhost/products/indices2018/geisacFilter,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",London,GB,1526571550,5/17/18 15:39
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/blog/raising-bar-index-reconstitution-historic-day-russell-2000-index,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571552,5/17/18 15:39
110.159.48.19,,,http://www.ftse.com/products/indices/bursa-malaysia,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,MY,1526571554,5/17/18 15:39
110.159.48.19,,,http://www.ftse.com/products/indices/bursa-malaysia,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,MY,1526571555,5/17/18 15:39
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/research/low-volatility-or-minimum-variance-eyes-wide-open-discussion,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571555,5/17/18 15:39
199.181.202.26,107353754,Harris Trust and Savings Bank,http://www.ftserussell.com/about-us,http://www.ftserussell.com/financial-data/industry-classification-benchmark-icb,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Chicago,US,1526571558,5/17/18 15:39
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/analytics/xtf-etf-data-and-analytics,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571563,5/17/18 15:39
69.191.211.216,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526571580,5/17/18 15:39
199.47.168.80,24271952,Smarsh,https://www.ftserussell.com/financial-data/equity-data,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571581,5/17/18 15:39
194.169.1.99,9262953,London Stock Exchange Group PLC,http://localhost/products/indices2018/geisacFilter,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",London,GB,1526571582,5/17/18 15:39
194.169.1.99,9262953,London Stock Exchange Group PLC,http://localhost/products/indices2018/geisacFilter,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",London,GB,1526571584,5/17/18 15:39
69.191.211.214,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526571601,5/17/18 15:40
159.220.78.17,61673614,Thomson Reuters US LLC,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.29335737.442887766.1505151806-1216987904.1504883186,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Stamford,US,1526571622,5/17/18 15:40
159.220.78.17,61673614,Thomson Reuters US LLC,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.29335737.442887766.1505151806-1216987904.1504883186,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Stamford,US,1526571623,5/17/18 15:40
199.181.202.26,107353754,Harris Trust and Savings Bank,http://www.ftserussell.com/financial-data/industry-classification-benchmark-icb,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Chicago,US,1526571624,5/17/18 15:40
193.226.34.229,94430121,Institutul National De Cercetare - Dezvoltare in Informatica - Ici Bucurest,http://www.ftse.com/products/indices/country-classification,,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Bucuresti Sectorul 1,RO,1526571629,5/17/18 15:40
193.226.34.229,94430121,Institutul National De Cercetare - Dezvoltare in Informatica - Ici Bucurest,http://www.ftse.com/products/indices/country-classification,,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Bucuresti Sectorul 1,RO,1526571636,5/17/18 15:40
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/blog,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571639,5/17/18 15:40
199.47.168.80,24271952,Smarsh,https://www.ftserussell.com/research-insights/education-center,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571640,5/17/18 15:40
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/webinars,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571646,5/17/18 15:40
41.208.10.82,30166573,City of Cape Town,http://www.ftse.com/products/indices/FTSE4Good,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,Cape Town,ZA,1526571655,5/17/18 15:40
41.208.10.82,30166573,City of Cape Town,http://www.ftse.com/products/indices/FTSE4Good,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,Cape Town,ZA,1526571656,5/17/18 15:40
69.191.211.213,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526571683,5/17/18 15:41
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,http://www.ftse.com/products/indices/uk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526571694,5/17/18 15:41
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,http://www.ftse.com/products/indices/uk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526571694,5/17/18 15:41
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/analytics/yield-book,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571694,5/17/18 15:41
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/uk,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526571704,5/17/18 15:41
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/uk,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526571704,5/17/18 15:41
70.76.4.152,,,http://www.ftse.com/products/FTSETMX/Home/Indices,https://www.google.ca/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,CA,1526571712,5/17/18 15:41
210.177.10.169,,,http://www.ftse.com/products/index-notices/home/getnotices/?id=XIN,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,HK,1526571722,5/17/18 15:42
70.76.4.152,,,http://www.ftse.com/products/FTSETMX/Home/Indices,https://www.google.ca/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,CA,1526571723,5/17/18 15:42
210.177.10.169,,,http://www.ftse.com/products/index-notices/home/getnotices/?id=XIN,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,HK,1526571724,5/17/18 15:42
69.191.211.203,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526571725,5/17/18 15:42
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/financial-data/fixed-income-data,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571726,5/17/18 15:42
94.46.98.20,78172883,London Stock Exchange PLC,http://www.ftserussell.com/node/702/draft,http://www.ftserussell.com/smart-beta-survey,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",London,GB,1526571731,5/17/18 15:42
86.161.240.49,,,http://www.ftse.com/products/indices/gilts,http://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwiWqqbtio3bAhUhLMAKHS49CeUQFggpMAA&url=http%3A%2F%2Fwww.ftse.com%2Fproducts%2Findices%2Fgilts&usg=AOvVaw3F2CM0u4xGCoIRNl1vc0C3,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,GB,1526571732,5/17/18 15:42
86.161.240.49,,,http://www.ftse.com/products/indices/gilts,http://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwiWqqbtio3bAhUhLMAKHS49CeUQFggpMAA&url=http%3A%2F%2Fwww.ftse.com%2Fproducts%2Findices%2Fgilts&usg=AOvVaw3F2CM0u4xGCoIRNl1vc0C3,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,GB,1526571733,5/17/18 15:42
104.241.36.186,1874075,University of California Riverside,http://www.ftserussell.com/research-insights/russell-reconstitution/reconstitution-frequently-asked-questions,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Riverside,US,1526571743,5/17/18 15:42
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/analytics/xtf-etf-data-and-analytics,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571745,5/17/18 15:42
73.243.140.122,,,https://www.ftserussell.com/research-insights/education-center/how-are-indexes-weighted,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,US,1526571745,5/17/18 15:42
218.32.87.228,,,http://www.ftse.com/analytics/factsheets/Home/Search,http://www.ftse.com/products/indices/FTSE4Good,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,TW,1526571753,5/17/18 15:42
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/index-series/index-tools/russell-index-performance-calculator,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571756,5/17/18 15:42
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/about-us/our-clients,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571759,5/17/18 15:42
198.178.50.21,63056166,Instranet,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571764,5/17/18 15:42
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526571764,5/17/18 15:42
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526571764,5/17/18 15:42
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/market-reports,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571767,5/17/18 15:42
198.178.50.21,63056166,Instranet,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571767,5/17/18 15:42
69.191.211.213,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526571769,5/17/18 15:42
203.67.124.200,,,http://www.ftse.com/analytics/factsheets/Home/Search,http://www.ftse.com/products/indices/FTSE4Good,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,TW,1526571771,5/17/18 15:42
77.58.242.87,,,http://www.ftserussell.com/files/press-releases/ftse-china-index-series-quarterly-review-5,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0.3 Safari/604.5.6",,CH,1526571781,5/17/18 15:43
195.171.160.190,10615945,Brewin Dolphin Holdings PLC,http://www.ftse.com/products/indices/uk,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36",London,GB,1526571781,5/17/18 15:43
195.171.160.190,10615945,Brewin Dolphin Holdings PLC,http://www.ftse.com/products/indices/uk,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36",London,GB,1526571785,5/17/18 15:43
91.198.241.150,73509114,Louis Capital Markets UK LLP,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0,London,GB,1526571786,5/17/18 15:43
91.198.241.150,73509114,Louis Capital Markets UK LLP,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0,London,GB,1526571786,5/17/18 15:43
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/index-series/index-spotlights/esg?_ga=2.67073195.405024768.1526478284-1598657784.1523018913,http://www.ftse.com/products/indices/FTSE4Good,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526571788,5/17/18 15:43
184.4.146.177,,,http://www.ftse.com/products/indices/russell-rafi,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0,,US,1526571789,5/17/18 15:43
184.4.146.177,,,http://www.ftse.com/products/indices/russell-rafi,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0,,US,1526571792,5/17/18 15:43
185.197.55.21,4009456,Investec Finance PLC,http://www.ftserussell.com/financial-data/industry-classification-benchmark-icb,http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwjgjZOMi43bAhURWsAKHetyBTQQFggvMAI&url=http%3A%2F%2Fwww.ftserussell.com%2Ffinancial-data%2Findustry-classification-benchmark-icb&usg=AOvVaw3gXFz8JGayMwwGzE63yC72,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571794,5/17/18 15:43
69.207.141.142,,,http://www.ftse.com/products/indices/careers,http://www.yieldbook.com/m/aboutus/,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",,US,1526571795,5/17/18 15:43
69.207.141.142,,,http://www.ftse.com/products/indices/careers,http://www.yieldbook.com/m/aboutus/,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",,US,1526571798,5/17/18 15:43
107.77.204.159,,,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/first-small-cap-indexes?gclid=Cj0KCQjw0PTXBRCGARIsAKNYfG2DfvjVkqSU3zq1GUIGaGiN1JkTw7N2LZcbvHl2-WK3muUKaTpyKagaApPjEALw_wcB,,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/49.0.195456936 Mobile/15E302 Safari/604.1",,US,1526571806,5/17/18 15:43
108.171.130.163,60358057,Financial Industry Regulatory Authority,http://www.ftserussell.com/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Washington,US,1526571809,5/17/18 15:43
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/blog/index-idea-ftse-russell-indexes-meet-figueres-climate-challenge,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571810,5/17/18 15:43
108.171.130.163,60358057,Financial Industry Regulatory Authority,http://www.ftse.com/products/search/home?searchtext=lfin&type=&page=0&searchtitle=false,http://www.ftserussell.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Washington,US,1526571816,5/17/18 15:43
69.191.211.219,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526571817,5/17/18 15:43
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/research/russell-pure-style-indexes-tools-next-level-style-investing,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571821,5/17/18 15:43
204.86.250.21,61659652,Oppenheimer & Company Inc,http://www.ftse.com/products/indices/russell-us,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36",New York,US,1526571822,5/17/18 15:43
204.86.250.21,61659652,Oppenheimer & Company Inc,http://www.ftse.com/products/indices/russell-us,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36",New York,US,1526571822,5/17/18 15:43
108.171.130.163,60358057,Financial Industry Regulatory Authority,http://www.ftse.com/products/search/home?searchtext=lfin&type=&page=0&searchtitle=false,http://www.ftserussell.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Washington,US,1526571823,5/17/18 15:43
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/research-insights/education-center,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571825,5/17/18 15:43
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indexmenu,http://www.ftse.com/products/indices/china?_ga=2.10029877.1023580981.1526562750-402937949.1523443120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526571827,5/17/18 15:43
194.169.1.99,9262953,London Stock Exchange Group PLC,http://localhost/products/indices2018/geisacFilter,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",London,GB,1526571830,5/17/18 15:43
